Vine,FruitID,Combined,ShootID,FruitPos,Flowering,Sub-T Leaf,Height,Notes,SampleID,FruitNo,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments,Blk seed,Red Spread,Red Int Inner,Red Int Outer,Yellow(FAST),CoreFirm,Rot,Bomb,LTB,Shrivel,SampleSSCAvg,SampleSSCMin,SampleSSCMax,SampleSSCPass,Flatplate_1,Flatplate_2,Pericarp_Firm,Frt_Diam_W1,Frt_Diam_W2,Frt_Length,nonD_Firm_1,nonD_Firm_2,Firm_Gun_1,Firm_Gun_2,Seed_Wt_Total,Seed_Wt_Sub,Full_Seed_Wt_Sub,Full_Seed_Count_Sub,Empty_Seed_Count_Sub
4,85,40085,31,2,p,n,-10,,134162,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,165,,106.80,D1166,6.9,1.2,70.0,29.8,100.2,70.2,24.3,100.1,5.8,6.2,13.2,,17.6,100.2,6.0,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,86,40086,32,1,w,n,-20,,134162,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,165,,82.32,D1167,5.2,0.9,60.4,23.9,100.5,60.8,23.6,100.6,3.7,3.7,15.0,,17.7,100.6,3.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,87,40087,33,1,w,n,-20,,134162,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,165,,87.05,D1168,6.2,1.1,66.2,26.6,101.3,65.4,23.5,100.5,4.6,4.9,14.1,,17.7,100.9,4.8,14.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,88,40088,33,2,w,n,-20,,134162,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,165,,110.40,D1169,6.8,1.3,68.6,26.7,99.7,68.1,25.6,100.0,5.3,4.9,14.2,,18.4,99.9,5.1,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,89,40089,33,3,w,n,-20,,134163,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,113.93,D1117,6.1,1.2,65.3,27.1,99.7,63.7,26.5,100.0,4.3,3.7,15.1,,19.3,99.9,4.0,15.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,90,40090,33,4,w,l,-20,,134163,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,80.91,D1118,4.9,0.9,60.1,22.4,100.0,59.1,20.6,99.9,3.3,3.8,15.0,,17.5,100.0,3.6,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,91,40091,34,1,p,l,-20,,134163,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,86.57,D1119,6.0,1.1,60.3,26.7,100.5,61.3,23.6,100.6,5.5,5.2,14.2,,17.5,100.6,5.3,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,92,40092,35,1,w,n,-10,,134163,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,104.09,D1120,6.3,1.2,66.2,22.3,99.9,65.4,23.1,100.2,4.4,4.2,14.1,,18.6,100.1,4.3,14.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,93,40093,35,2,w,n,-10,,134163,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,103.55,D1121,6.5,1.2,67.5,26.3,99.7,66.5,22.9,100.0,5.0,4.9,14.2,,18.3,99.9,5.0,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,94,40094,35,3,w,n,-20,,134163,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,113.64,D1122,7.1,1.4,68.8,25.5,99.7,69.4,25.4,99.5,5.6,5.5,14.0,,19.0,99.6,5.5,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,95,40095,35,4,w,n,-10,,134163,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,116.93,D1123,7.3,1.4,67.7,26.2,98.5,67.3,23.5,99.4,5.2,5.2,15.0,,19.0,99.0,5.2,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,96,40096,35,5,w,l,-10,,134163,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,78.97,D1124,4.8,0.8,54.4,23.3,100.5,54.0,19.8,100.5,3.4,3.4,14.2,,16.9,100.5,3.4,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,97,40097,36,1,y,n,-20,,134163,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,114.29,D1125,7.5,1.4,64.6,22.5,98.5,66.5,21.9,98.7,5.1,4.4,15.0,,18.6,98.6,4.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,98,40098,36,2,y,n,-10,,134163,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,126.07,D1126,8.6,1.6,68.6,22.6,99.1,69.6,27.2,100.2,5.7,4.7,14.0,,18.2,99.7,5.2,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,99,40099,36,3,y,n,-20,,134163,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,125.09,D1127,8.1,1.4,68.0,27.3,99.6,66.5,24.3,99.7,5.0,5.5,14.2,,17.5,99.7,5.2,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,100,40100,36,4,y,n,-10,,134163,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,122.55,D1128,7.4,1.4,65.8,27.0,99.1,67.0,25.9,99.5,4.1,5.0,15.0,,19.0,99.3,4.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,101,40101,36,5,y,l,-10,,134163,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,97.69,D1129,6.2,1.1,60.5,29.2,100.4,62.6,25.6,99.9,4.0,3.5,15.0,,17.5,100.2,3.8,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,102,40102,37,1,w,n,-20,,134163,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,95.01,D1130,5.9,1.1,65.7,26.9,100.5,65.9,25.9,99.9,4.7,4.4,15.0,,18.6,100.2,4.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,103,40103,38,1,w,n,-20,,134163,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,106.87,D1131,7.1,1.3,65.1,25.9,99.6,65.5,26.7,99.8,5.0,4.9,14.1,,17.8,99.7,4.9,14.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,104,40104,38,2,w,n,-20,,134163,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,96.90,D1132,6.4,1.2,62.9,28.7,98.7,63.4,27.4,99.9,5.6,4.5,14.3,,18.0,99.3,5.0,14.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,105,40105,38,3,w,l,-20,,134163,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,101.70,D1133,6.2,1.1,61.2,28.9,99.3,61.2,26.8,99.7,4.4,4.3,14.5,,17.7,99.5,4.3,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,106,40106,39,1,w,n,-20,,134163,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,166,,105.31,D1134,6.8,1.3,59.3,25.8,99.7,60.3,23.5,99.7,3.0,3.2,15.3,,18.6,99.7,3.1,15.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,107,40107,39,2,w,n,-20,,134164,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,99.08,D0435,3.5,0.6,60.6,27.6,99.9,61.1,22.2,99.9,4.3,3.9,14.8,,17.9,99.9,4.1,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,108,40108,39,3,w,m,-20,,134164,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,108.32,D0436,3.8,0.7,60.8,29.1,99.6,58.5,26.9,100.1,4.3,4.1,14.7,,18.0,99.9,4.2,14.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,109,40109,39,4,w,n,-10,,134164,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,100.00,D0437,3.3,0.6,58.4,24.7,99.5,59.0,20.7,99.7,3.5,3.3,14.8,,17.7,99.6,3.4,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,110,40110,40,1,p,l,-10,,134164,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,106.85,D0438,4.2,0.8,63.0,25.8,99.9,62.6,26.2,100.0,4.7,5.0,14.2,,18.1,100.0,4.8,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,111,40111,42,1,y,n,-10,,134164,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,109.47,D0439,4.3,0.8,67.0,25.0,99.6,67.5,27.0,99.7,6.3,5.7,13.7,,18.9,99.7,6.0,13.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,112,40112,42,2,w,n,10,,134164,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,109.12,D0440,3.9,0.7,66.3,30.3,100.5,68.9,29.5,99.9,6.2,6.0,13.8,,18.4,100.2,6.1,13.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,113,40113,42,3,y,l,10,,134164,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,113.05,D0441,4.0,0.8,64.8,34.3,101.0,66.2,25.8,100.5,4.7,4.0,14.9,,19.2,100.8,4.3,14.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,114,40114,43,1,w,n,10,,134164,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,133.21,D0442,4.8,0.9,70.0,27.2,100.1,68.6,30.6,100.5,6.3,5.9,14.1,,19.3,100.3,6.1,14.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,115,40115,43,2,w,l,10,,134164,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,124.08,D0443,3.7,0.7,62.2,28.8,100.1,65.0,28.3,100.2,3.3,3.1,14.2,,19.6,100.2,3.2,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,116,40116,46,1,y,n,-10,,134164,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,120.34,D0444,3.9,0.8,71.0,31.4,100.0,70.3,26.7,99.5,5.2,5.0,14.1,,19.7,99.8,5.1,14.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,117,40117,46,2,y,n,-10,,134164,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,121.66,D0445,4.5,0.9,67.0,25.1,99.4,69.6,26.2,99.5,5.1,4.9,14.2,,19.2,99.5,5.0,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,118,40118,46,3,y,m,-10,,134164,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,111.83,D0446,4.1,0.8,69.3,26.3,99.6,67.8,24.2,99.7,4.6,4.8,14.9,,19.4,99.7,4.7,14.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,119,40119,46,4,y,l,-10,,134164,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,123.76,D0447,4.7,0.9,64.2,28.4,99.2,64.7,24.7,99.6,5.0,4.4,14.5,,19.3,99.4,4.7,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,120,40120,46,5,y,l,-10,,134164,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,128.99,D0448,4.4,0.9,66.2,27.2,99.9,68.5,25.7,99.9,4.8,5.1,14.9,,19.2,99.9,5.0,14.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,121,40121,46,6,y,l,-10,,134164,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,123.13,D0449,4.3,0.8,64.7,30.6,99.3,65.8,27.1,99.4,4.4,4.1,13.9,,19.5,99.4,4.2,13.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,122,40122,46,7,y,l,-10,,134164,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,115.65,D0450,4.6,0.9,65.6,31.2,99.9,67.6,27.8,99.1,5.6,4.6,15.1,,19.1,99.5,5.1,15.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,123,40123,47,1,w,n,-10,,134164,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,76.95,D0451,3.0,0.5,59.5,24.1,100.3,58.4,24.2,101.0,3.2,3.3,14.5,,17.8,100.7,3.2,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,124,40124,47,2,w,l,-10,,134164,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,167,,81.42,D0452,3.3,0.6,64.0,26.0,100.1,63.5,25.8,100.2,4.4,4.6,14.8,,18.0,100.2,4.5,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,125,40125,47,3,w,n,-10,,134165,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,86.24,D1410,4.1,0.7,64.5,27.2,100.5,61.5,30.1,99.7,4.2,4.7,13.0,,16.0,100.1,4.4,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,126,40126,48,1,p,n,-20,,134165,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,83.20,D1411,3.9,0.6,60.4,29.6,101.3,61.1,29.2,101.0,4.4,4.3,13.0,,15.6,101.2,4.3,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,127,40127,49,1,p,n,10,,134165,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,127.85,D1412,6.1,1.1,69.8,34.3,102.1,66.9,29.7,100.3,6.8,6.7,12.6,,17.8,101.2,6.7,12.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,128,40128,49,2,p,l,10,,134165,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,117.87,D1413,4.7,0.9,71.5,25.3,99.6,71.3,27.6,99.9,5.8,6.6,12.8,,18.3,99.8,6.2,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,129,40129,49,3,p,l,10,,134165,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,143.54,D1414,6.8,1.3,66.9,25.6,99.5,66.4,29.7,98.7,4.8,4.7,14.0,,18.5,99.1,4.7,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,130,40130,49,4,p,l,20,,134165,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,134.07,D1415,4.7,0.8,69.8,31.4,100.3,70.9,30.8,100.1,5.7,5.7,12.0,,18.1,100.2,5.7,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,131,40131,50,1,p,n,-10,,134165,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,107.01,D1416,4.8,0.9,69.0,20.2,98.8,69.6,23.8,99.7,5.8,4.7,13.8,,18.3,99.3,5.3,13.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,132,40132,50,2,p,s,-10,,134165,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,115.56,D1417,5.1,0.9,67.7,24.5,99.2,70.2,25.0,99.3,6.0,5.2,14.0,,18.3,99.3,5.6,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,133,40133,50,3,p,m,-10,,134165,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,124.10,D1418,5.4,1.0,68.1,26.4,99.9,69.3,24.4,99.6,4.7,5.8,14.2,,18.7,99.8,5.2,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,134,40134,50,4,p,l,-10,,134165,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,128.95,D1419,4.8,0.9,70.0,24.3,100.0,68.1,24.4,99.4,5.0,5.9,14.5,,19.1,99.7,5.4,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,135,40135,51,1,p,l,10,,134165,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,102.95,D1420,4.4,0.9,68.8,25.9,100.7,67.5,26.8,99.7,3.9,3.8,15.2,,19.5,100.2,3.9,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,136,40136,51,2,p,l,10,,134165,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,126.91,D1421,4.4,0.8,70.6,26.0,100.2,67.4,25.6,99.8,5.4,4.6,13.6,,18.2,100.0,5.0,13.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,137,40137,52,1,y,n,-20,,134165,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,144.50,D1422,5.9,1.1,65.9,22.2,98.8,68.9,26.6,99.6,5.0,4.4,12.7,,18.8,99.2,4.7,12.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,138,40138,52,2,y,n,-20,,134165,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,112.35,D1423,4.1,0.8,62.2,21.9,100.1,63.6,23.1,99.0,3.0,3.0,16.0,,18.7,99.6,3.0,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,139,40139,52,3,p,l,-20,,134165,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,116.55,D1424,4.1,0.8,65.9,24.3,99.5,63.9,22.0,99.3,3.2,2.6,15.2,,18.7,99.4,2.9,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,140,40140,53,1,y,n,10,,134165,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,154.85,D1425,5.4,1.0,66.8,24.5,99.0,67.0,24.5,99.1,3.3,3.3,15.5,,19.0,99.1,3.3,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,141,40141,53,2,y,n,-10,,134165,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,127.98,D1426,4.0,0.8,66.8,25.2,99.6,66.9,23.2,99.5,3.7,3.4,15.2,,18.7,99.6,3.6,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,142,40142,53,3,y,n,-10,,134165,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,168,,143.12,D1427,4.6,0.9,66.8,24.2,99.0,66.5,23.3,99.3,3.0,2.4,15.9,,19.3,99.2,2.7,15.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,143,40143,54,1,p,n,-20,,134166,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,97.54,D3019,3.8,0.7,66.3,26.0,100.1,64.4,23.5,100.1,5.6,5.9,13.3,,17.6,100.1,5.8,13.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,144,40144,55,1,y,n,-10,,134166,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,132.11,D3020,5.3,1.0,72.4,27.6,100.4,71.7,32.9,100.6,6.5,6.3,12.1,,18.5,100.5,6.4,12.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,145,40145,55,2,y,l,-10,,134166,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,131.95,D3021,5.5,1.0,72.2,27.8,99.9,72.6,24.5,99.6,5.8,5.6,11.0,,17.4,99.8,5.7,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,146,40146,56,1,y,n,-20,,134166,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,134.80,D3022,4.6,0.8,72.1,29.6,100.0,70.9,28.9,99.7,6.2,5.8,13.2,,18.0,99.9,6.0,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,147,40147,56,2,y,n,-20,,134166,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,129.32,D3023,5.3,1.0,72.4,28.9,100.6,72.3,26.3,98.8,6.3,5.7,12.2,,18.6,99.7,6.0,12.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,148,40148,56,3,w,n,-20,,134166,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,138.56,D3024,5.1,1.0,72.5,24.8,99.9,73.5,26.3,99.3,5.5,5.6,12.0,,18.9,99.6,5.6,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,149,40149,57,1,w,m,10,,134166,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,144.19,D3025,5.4,1.0,67.8,26.5,99.9,68.8,25.7,99.3,4.0,3.9,14.0,,18.4,99.6,4.0,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,150,40150,57,2,w,l,-10,,134166,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,119.17,D3026,4.0,0.7,59.8,23.4,98.9,60.4,23.7,99.2,0.6,0.6,14.8,,18.1,99.1,0.6,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,151,40151,57,3,p,l,-10,,134166,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,85.24,D3027,4.5,0.7,50.7,23.8,100.2,47.5,22.9,99.2,6.9,6.6,15.0,,16.4,99.7,6.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,152,40152,59,1,y,n,-20,,134166,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,124.14,D3028,5.3,1.0,71.9,22.7,98.1,72.5,26.9,99.5,7.3,5.7,11.8,,18.2,98.8,6.5,11.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,153,40153,59,2,y,l,-10,,134166,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,127.18,D3029,4.8,0.9,71.3,25.0,98.1,71.7,26.2,99.5,6.8,6.8,12.2,,18.0,98.8,6.8,12.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,154,40154,59,3,.,l,-20,,134166,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,118.84,D3030,4.4,0.8,70.7,27.5,99.5,72.1,26.0,99.9,4.8,4.2,13.0,,18.2,99.7,4.5,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,155,40155,59,4,p,l,-20,,134166,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,114.99,D3031,3.6,0.6,59.5,27.1,100.1,59.6,27.2,99.3,5.2,4.6,14.1,,16.7,99.7,4.9,14.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,156,40156,60,1,y,n,-20,,134166,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,155.39,D3032,5.0,1.0,67.9,27.1,98.6,68.3,24.7,98.8,6.2,6.1,15.1,,19.3,98.7,6.1,15.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,157,40157,60,2,y,n,-20,,134166,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,142.80,D3033,5.1,1.0,68.9,23.3,97.7,69.5,24.4,99.1,6.3,6.2,14.0,,18.9,98.4,6.3,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,158,40158,60,3,y,n,10,,134166,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,156.43,D3034,5.3,1.0,71.7,24.6,98.8,70.4,25.5,98.6,5.5,5.3,14.0,,18.7,98.7,5.4,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,159,40159,60,4,y,n,-20,,134166,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,149.87,D3035,5.0,0.9,65.0,25.2,99.5,67.8,24.4,99.3,4.9,5.1,14.8,,18.3,99.4,5.0,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,160,40160,60,5,y,n,-20,,134166,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,169,,137.59,D3036,4.8,0.9,66.4,25.8,99.3,67.9,27.2,99.5,6.2,5.3,15.0,,18.7,99.4,5.8,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,161,40161,60,6,y,n,-20,,134167,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,170,,124.17,D0488,4.2,0.8,64.3,24.8,100.3,63.7,25.4,100.2,5.3,5.2,16.2,,18.2,100.3,5.2,16.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,162,40162,61,1,y,n,-20,,134167,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,170,,168.59,D0489,6.5,1.2,71.3,29.7,100.5,71.3,23.0,98.7,6.1,6.1,13.2,,19.0,99.6,6.1,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,163,40163,61,2,y,n,-20,,134167,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,170,,161.56,D0490,5.5,1.0,69.1,22.2,98.8,67.6,23.6,98.8,6.3,5.8,13.8,,18.4,98.8,6.0,13.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,164,40164,61,3,y,n,-20,,134167,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,170,,168.78,D0491,6.5,1.2,71.9,22.9,98.2,72.1,24.3,99.1,7.0,5.8,12.2,,18.6,98.7,6.4,12.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
