SampleID,FruitNo,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments,Blk seed,Red Spread,Red Int Inner,Red Int Outer,Yellow(FAST),CoreFirm,Rot,Bomb,LTB,Shrivel,SampleSSCAvg,SampleSSCMin,SampleSSCMax,SampleSSCPass,Flatplate_1,Flatplate_2,Pericarp_Firm,Frt_Diam_W1,Frt_Diam_W2,Frt_Length,nonD_Firm_1,nonD_Firm_2,Firm_Gun_1,Firm_Gun_2,Seed_Wt_Total,Seed_Wt_Sub,Full_Seed_Wt_Sub,Full_Seed_Count_Sub,Empty_Seed_Count_Sub,,,,,,,,,,
134514,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,131.02,D1388,5.0,0.9,69.4,25.9,98.7,71.1,25.3,98.3,5.6,5.9,13.0,,18.3,98.5,5.7,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,117.62,D1389,4.2,0.8,67.4,29.2,99.6,67.6,32.1,99.7,4.4,4.1,15.0,,18.4,99.7,4.2,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,136.84,D1390,4.8,0.9,70.1,24.3,99.2,71.5,26.7,98.6,5.2,4.1,14.0,,18.2,98.9,4.6,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,134.73,D1391,4.4,0.8,65.6,33.2,99.3,65.7,25.7,99.0,3.5,3.5,15.0,,18.5,99.2,3.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,138.42,D1392,5.2,1.0,68.9,24.0,99.6,68.2,26.5,99.3,4.4,4.2,14.8,,18.5,99.5,4.3,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,136.50,D1393,6.1,1.2,70.8,27.2,99.1,70.9,25.2,98.9,4.4,4.6,14.7,,19.3,99.0,4.5,14.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,125.33,D1394,5.5,1.1,71.3,27.9,99.5,71.7,30.9,100.1,5.0,4.5,14.0,,19.1,99.8,4.7,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,106.65,D1395,4.9,0.8,71.2,27.4,100.1,69.3,27.8,98.7,5.6,4.2,13.5,,17.0,99.4,4.9,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,96.39,D1396,4.9,0.9,70.5,30.7,99.5,70.9,28.0,100.1,5.3,5.3,13.5,,17.9,99.8,5.3,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,125.38,D1397,4.9,0.9,55.9,25.2,98.1,58.2,24.3,98.1,1.3,1.3,16.1,,18.8,98.1,1.3,16.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,121.98,D1398,5.7,1.1,69.5,25.1,99.0,69.5,23.0,98.5,4.6,4.6,14.2,,18.7,98.8,4.6,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,110.14,D1399,5.1,0.9,64.6,24.9,97.8,63.4,22.4,98.8,3.1,2.9,15.0,,18.2,98.3,3.0,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,117.40,D1400,5.2,1.0,69.8,31.5,99.3,69.0,30.8,100.2,4.5,4.8,15.0,,18.5,99.8,4.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,94.34,D1401,4.2,0.8,61.0,27.0,99.9,62.5,28.9,100.1,2.7,2.8,16.0,,18.2,100.0,2.7,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,109.11,D1402,5.1,0.9,63.5,32.1,100.1,66.0,27.5,100.4,3.6,3.5,17.0,,17.7,100.3,3.5,17,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,117.33,D1403,5.1,0.9,67.7,29.2,100.0,68.9,34.6,101.3,4.7,4.6,15.0,,18.1,100.7,4.6,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134514,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,346,,100.52,D1404,4.1,0.7,61.1,30.5,99.8,58.2,28.4,100.0,2.3,2.8,15.0,,16.2,99.9,2.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,110.51,D1543,4.6,0.7,60.7,31.2,101.0,60.9,27.7,100.4,3.6,4.2,14.5,,16.0,100.7,3.9,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,136.80,D1544,5.8,1.1,69.3,31.9,99.0,67.9,29.7,98.4,5.2,4.9,13.5,,18.6,98.7,5.0,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,122.64,D1545,5.2,0.9,66.7,28.9,99.4,66.7,28.6,99.1,4.8,4.2,14.0,,17.4,99.3,4.5,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,132.97,D1546,5.8,1.0,68.2,25.9,98.9,68.3,32.2,99.8,5.2,4.5,14.5,,17.9,99.4,4.8,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,105.77,D1547,4.8,0.8,71.6,26.6,99.6,68.2,28.9,98.6,4.9,4.3,13.5,,16.1,99.1,4.6,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,105.68,D1548,5.2,0.9,70.7,32.4,101.3,71.8,30.5,102.4,6.4,4.8,12.5,,16.6,101.9,5.6,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,107.85,D1549,5.2,0.9,68.2,24.6,100.0,68.3,28.3,100.4,5.2,5.8,13.5,,16.5,100.2,5.5,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,97.85,D1550,6.5,1.1,69.4,32.5,100.7,68.5,29.1,100.7,5.4,4.8,13.5,,17.2,100.7,5.1,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,122.79,D1551,4.1,0.7,73.8,30.8,101.2,70.9,29.2,100.0,6.5,6.2,11.0,,17.6,100.6,6.4,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,114.61,D1552,6.2,1.1,74.2,26.9,101.0,73.2,31.4,102.4,6.4,7.9,9.5,,16.8,101.7,7.2,9.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,119.81,D1553,5.8,1.0,73.1,30.2,100.6,71.9,27.0,99.8,6.4,5.3,11.5,,18.0,100.2,5.8,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,110.79,D1554,5.8,1.0,73.4,26.9,99.9,74.2,27.3,100.2,6.3,5.9,11.0,,17.3,100.1,6.1,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,102.86,D1555,4.9,0.8,70.2,28.3,100.5,71.2,27.5,100.9,6.8,4.9,11.5,,16.0,100.7,5.8,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,112.50,D1556,4.7,0.7,67.6,32.0,99.3,70.9,29.9,100.0,6.1,5.9,12.0,,15.2,99.7,6.0,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,114.54,D1557,5.7,1.0,71.8,29.2,99.3,71.0,30.1,100.4,6.2,5.3,12.5,,17.7,99.9,5.7,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,100.95,D1558,5.1,0.9,71.5,28.4,98.9,71.9,28.6,99.6,5.7,6.3,13.0,,18.1,99.3,6.0,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,91.90,D1559,4.3,0.8,68.8,29.8,99.1,68.9,27.7,98.6,5.1,5.0,13.5,,17.7,98.9,5.0,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134515,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,347,,91.56,D1560,4.7,0.8,69.5,27.6,99.3,70.2,27.8,99.5,5.1,5.8,13.5,,17.4,99.4,5.5,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,112.35,D0361,5.2,0.9,66.4,29.4,100.1,66.4,28.4,99.6,5.4,5.0,13.9,,17.9,99.9,5.2,13.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,127.90,D0362,6.5,1.2,73.3,31.5,101.5,73.7,28.2,100.1,6.9,6.0,9.7,,17.9,100.8,6.5,9.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,108.83,D0363,5.5,1.0,73.8,30.5,102.1,69.2,31.1,103.6,6.4,5.5,10.2,,17.4,102.9,5.9,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,125.17,D0364,5.9,1.1,74.6,28.3,100.8,71.6,29.9,102.6,6.3,6.4,10.0,,17.9,101.7,6.3,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,122.00,D0365,6.3,1.2,73.7,30.5,102.9,75.2,25.4,99.9,6.1,7.4,10.5,,18.1,101.4,6.8,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,127.36,D0366,6.1,1.1,73.3,29.1,100.6,72.6,24.6,99.7,6.5,6.1,11.3,,17.7,100.2,6.3,11.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,127.16,D0367,6.5,1.1,73.1,26.9,99.3,73.5,30.1,101.7,5.5,5.6,10.1,,17.5,100.5,5.6,10.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,117.84,D0368,6.0,1.1,73.6,30.1,100.4,73.5,26.8,100.0,6.7,5.7,10.0,,17.5,100.2,6.2,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,96.83,D0369,5.0,0.9,62.2,29.0,99.7,61.7,24.1,100.0,4.2,4.1,14.8,,17.9,99.9,4.2,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,111.26,D0370,6.0,1.0,71.6,30.2,102.1,70.1,28.9,101.5,5.9,5.2,10.0,,16.8,101.8,5.6,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,111.04,D0371,5.7,1.0,72.7,27.1,99.8,71.0,25.6,98.5,6.0,6.2,11.3,,17.9,99.2,6.1,11.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,109.61,D0372,5.4,1.0,71.4,31.8,100.4,71.0,29.5,101.0,5.9,5.5,12.0,,17.9,100.7,5.7,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,103.60,D0373,5.6,1.0,67.5,35.3,100.0,70.7,31.0,99.7,5.9,5.5,12.0,,17.9,99.9,5.7,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,107.97,D0374,5.7,1.0,70.5,37.4,101.7,70.9,36.0,103.4,5.6,4.9,10.5,,16.8,102.6,5.2,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,112.52,D0375,5.6,1.0,72.1,33.1,103.1,72.2,28.2,100.7,6.7,6.3,10.2,,17.4,101.9,6.5,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,113.45,D0376,5.1,0.9,69.9,33.7,101.3,68.4,30.6,102.0,4.5,5.1,11.2,,16.7,101.7,4.8,11.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134516,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,348,,107.53,D0377,6.6,1.2,74.4,26.6,98.6,74.3,28.8,99.3,6.4,6.0,9.8,,17.8,99.0,6.2,9.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,106.01,D0148,5.0,0.9,69.9,28.5,99.3,69.9,24.7,99.5,5.5,5.2,12.0,,17.8,99.4,5.4,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,115.65,D0149,5.6,1.0,73.5,30.9,101.3,74.5,22.5,99.5,6.5,5.8,9.5,,18.2,100.4,6.1,9.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,120.79,D0150,6.4,1.2,72.9,32.4,100.9,72.9,31.8,100.9,6.3,5.6,11.2,,18.5,100.9,5.9,11.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,99.47,D0151,4.9,0.9,71.2,34.0,101.8,71.2,30.3,100.4,5.3,5.1,12.0,,17.7,101.1,5.2,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,113.64,D0152,6.4,1.2,74.6,26.6,98.6,72.6,30.0,100.7,6.4,5.6,9.8,,18.7,99.7,6.0,9.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,106.02,D0153,5.3,1.0,71.8,32.7,101.0,71.2,31.8,100.4,6.0,5.5,12.5,,18.8,100.7,5.8,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,102.56,D0154,5.1,1.0,74.1,30.7,101.4,73.7,28.6,100.4,5.8,6.1,10.2,,18.7,100.9,5.9,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,107.51,D0155,5.3,1.0,72.9,31.7,101.2,72.6,31.0,100.2,6.4,5.1,10.2,,17.9,100.7,5.8,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,108.78,D0156,5.2,1.0,72.3,33.3,100.0,72.4,32.6,100.3,5.4,5.4,11.8,,18.4,100.2,5.4,11.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,106.95,D0157,5.7,1.0,72.2,30.7,100.5,72.3,28.6,99.7,5.9,4.8,11.1,,17.8,100.1,5.4,11.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,116.61,D0158,5.3,1.0,71.2,27.1,100.2,70.9,29.6,100.1,6.2,6.0,11.7,,17.8,100.2,6.1,11.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,114.23,D0159,5.4,1.0,72.6,31.9,101.5,71.1,31.6,101.5,5.3,5.6,11.0,,17.5,101.5,5.4,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,106.86,D0160,5.0,0.9,69.3,32.3,103.1,72.1,30.2,101.5,5.4,5.6,11.0,,16.9,102.3,5.5,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,103.53,D0161,5.8,1.0,73.0,36.3,105.3,73.7,29.5,102.3,6.1,6.3,8.8,,16.9,103.8,6.2,8.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,109.97,D0162,5.3,1.0,72.2,30.1,101.3,72.8,30.6,100.4,6.0,6.3,10.6,,17.9,100.9,6.2,10.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,126.13,D0163,5.7,1.0,72.1,33.6,100.3,72.3,29.4,99.5,6.3,5.7,11.5,,18.3,99.9,6.0,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,125.01,D0164,5.5,1.0,71.3,28.9,100.2,72.8,24.9,99.8,6.4,6.3,11.2,,18.1,100.0,6.3,11.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134517,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,349,,101.92,D0165,5.3,0.9,72.4,29.1,100.7,72.8,27.6,101.4,6.1,5.9,10.0,,17.5,101.1,6.0,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,110.74,D0842,5.3,0.9,69.8,39.6,104.4,71.6,33.7,101.0,5.0,5.1,11.9,,17.5,102.7,5.1,11.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,102.98,D0843,5.2,0.9,72.2,30.7,102.1,73.5,29.3,100.6,6.1,5.7,10.0,,17.8,101.4,5.9,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,105.95,D0844,4.9,0.9,72.1,33.6,100.7,72.0,30.9,100.9,6.1,6.1,11.4,,18.2,100.8,6.1,11.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,113.71,D0845,5.5,1.0,72.0,37.0,104.9,72.6,32.1,102.7,6.5,5.8,10.0,,18.1,103.8,6.2,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,110.47,D0846,5.4,1.0,70.3,36.8,101.7,71.1,36.6,102.7,6.0,5.6,12.0,,18.5,102.2,5.8,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,105.93,D0847,5.4,1.0,70.6,33.6,99.4,72.6,30.7,100.6,6.1,6.5,11.0,,18.6,100.0,6.3,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,112.33,D0848,5.2,0.9,70.1,36.0,102.0,66.9,35.5,97.7,6.0,6.3,12.0,,17.6,99.9,6.1,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,122.46,D0849,5.8,1.1,70.7,38.0,101.9,71.5,35.1,100.5,6.5,6.9,11.6,,19.0,101.2,6.7,11.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,114.59,D0850,4.6,0.9,66.7,33.5,98.5,66.6,30.6,99.0,2.7,2.8,15.3,,20.2,98.8,2.7,15.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,118.38,D0851,4.3,0.9,68.4,34.7,97.9,68.3,31.3,98.9,3.5,3.3,15.4,,20.1,98.4,3.4,15.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,116.65,D0852,4.3,0.9,66.0,37.3,98.3,68.3,29.5,99.3,2.5,2.7,16.0,,21.0,98.8,2.6,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,107.80,D0853,4.1,0.8,64.3,34.4,99.5,64.7,34.4,99.3,2.7,2.3,16.2,,19.5,99.4,2.5,16.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,99.56,D0854,3.9,0.8,71.5,33.2,99.5,70.0,35.8,99.7,4.0,4.1,15.0,,20.3,99.6,4.1,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,92.37,D0855,3.6,0.7,69.9,35.6,99.3,69.7,37.8,99.6,3.9,3.8,15.0,,19.9,99.5,3.8,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134518,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,350,,98.20,D0856,4.0,0.8,67.6,37.8,99.9,67.8,34.2,99.2,3.5,3.5,15.4,,19.6,99.6,3.5,15.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
