Vine,Tray,TrayFruit,FruitUUID,ShootUUID,Quadrant,QuadrantFromLeader,QuadrantFromTrunk,FruitPos,FloweringColour,FloweringDate,SubTLeaf,Height,Notes,SeedCount,FASTDate,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FreshWeight,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DryMatter,AvHue,AvFirm,AvSSC,Comments
8,373,10,80189,8-60,14,2,1,4,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,373,,126.56,D0893,5.02,0.96,63.7,27.26,99.5,62.88,24.45,99.6,3.19,3.58,15.5,,19.12350598,99.55,3.385,15.5,
8,373,11,80190,8-60,14,2,1,5,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,373,,113.64,D0894,4.33,0.78,57.76,27.49,99.6,62.24,24.7,99.8,3.9,3.4,15.9,,18.01385681,99.7,3.65,15.9,
8,373,12,80191,8-61,14,2,1,1,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,373,,128.34,D0895,5.33,1.05,60.96,22.81,99.1,59.61,22.63,98.7,2.82,2.74,16.3,,19.69981238,98.9,2.78,16.3,
8,373,13,80192,8-61,14,2,1,2,w,2019-11-06,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,373,,98.73,D0896,3.9,0.71,58.87,23.65,98.8,58.84,22.97,99.2,3.07,2.17,16.1,,18.20512821,99,2.62,16.1,
8,373,14,80193,8-61,14,2,1,3,y,2019-11-04,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,373,,115.87,D0897,4.26,0.81,67.29,24.42,98.8,65.77,23.95,99.3,3.79,3.86,15.4,,19.01408451,99.05,3.825,15.4,
8,373,15,80194,8-61,14,2,1,4,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,373,,117.4,D0898,4.08,0.75,60.82,23.26,98.8,59.07,23.43,99.1,2.9,2.63,16.4,,18.38235294,98.95,2.765,16.4,
8,373,16,80195,8-61,14,2,1,5,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,373,,105.61,D0899,3.74,0.75,60.52,22.55,98.8,59.34,22.42,98.6,2.26,1.98,16,,20.05347594,98.7,2.12,16,
8,373,17,80196,8-62,14,2,1,1,p,2019-11-08,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,373,,103.55,D0900,5.38,0.97,72.51,27.06,100.2,71.13,22.63,100.2,5.84,6.01,13.4,,18.02973978,100.2,5.925,13.4,
8,373,18,80197,8-64,14,2,1,1,w,2019-11-06,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,373,,103.68,D0901,4.06,0.75,68.25,24.46,99.6,67.33,23.56,98.8,4.25,4.01,14.9,,18.4729064,99.2,4.13,14.9,
8,374,1,80198,8-64,14,2,1,2,w,2019-11-06,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,110.76,d4976,4.46,0.83,64.76,22.9,100.1,64.38,18.99,98.5,3.23,3.36,14.8,,18.60986547,99.3,3.295,14.8,
8,374,2,80199,8-64,14,2,1,3,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,104.89,d4977,4.41,0.82,65.24,20.81,98.8,63.07,23.07,99.3,4.35,3.27,15.1,,18.59410431,99.05,3.81,15.1,
8,374,3,80200,8-65,14,2,1,1,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,108.98,d4978,5.56,1.03,71.01,25.81,99.4,71,26.2,100.3,6.22,5.9,13.2,,18.52517986,99.85,6.06,13.2,
8,374,4,80201,8-65,14,2,1,2,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,112.57,d4979,5.38,0.98,72.86,23.67,98.1,72.42,26.48,100.4,6.57,6.79,13,,18.21561338,99.25,6.68,13,
8,374,5,80202,8-65,14,2,1,3,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,119.6,d4980,6.03,1.09,72.64,26.13,99.2,72.15,25.91,99.4,6,5.53,14,,18.07628524,99.3,5.765,14,
8,374,6,80203,8-65,14,2,1,4,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,119.55,d4981,5.44,0.96,70.2,28.22,99.8,71.13,25.14,99.7,6.29,5.85,13,,17.64705882,99.75,6.07,13,
8,374,7,80204,8-65,14,2,1,5,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,117.95,d4982,5.25,0.97,68.87,25,99.3,68.62,24.14,99.2,5.98,4.58,14,,18.47619048,99.25,5.28,14,
8,374,8,80205,8-65,14,2,1,6,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,112.7,d4983,4.53,0.82,65.72,24.55,99.9,61.71,23.61,99.9,4.69,3.71,14.9,,18.10154525,99.9,4.2,14.9,
8,374,9,80206,8-65,14,2,1,7,y,2019-11-04,,-20,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,120.18,d4984,4.97,0.93,65.22,25.19,98.9,67,28.43,100.5,5.62,5.12,14.9,,18.71227364,99.7,5.37,14.9,
8,374,10,80207,8-65,14,2,1,,,,,,missing,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,,,,,,,,,,,,,,,,,,,NF
8,374,11,80208,8-66,13,3,1,1,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,120.53,d4985,4.86,0.9,63.74,24.35,99,65.56,24.03,99.1,4.22,3.71,15.9,,18.51851852,99.05,3.965,15.9,
8,374,12,80209,8-66,13,3,1,2,y,2019-11-04,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,114.18,d4986,4.79,0.88,65.51,25.71,97.6,67.86,24.25,99.5,4.36,4.39,14.5,,18.37160752,98.55,4.375,14.5,
8,374,13,80210,8-66,13,3,1,3,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,111.36,d4987,4.74,0.87,65.33,29.43,99.3,64.51,25.7,99.1,4.08,3.42,15,,18.35443038,99.2,3.75,15,
8,374,14,80211,8-67,13,3,1,1,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,120.1,d4988,5.7,1.05,72.55,30.29,99.9,71.57,26.67,99.3,6.33,6.33,13.1,,18.42105263,99.6,6.33,13.1,
8,374,15,80212,8-67,13,3,1,2,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,115.48,d4989,4.9,0.92,71.42,25.24,99.3,70.2,27.41,99,5.72,5.62,13.5,,18.7755102,99.15,5.67,13.5,
8,374,16,80213,8-67,13,3,1,3,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,123.69,d4990,5.36,0.95,71.46,25.47,99.3,68.92,24.38,99,4.94,4.46,13,,17.7238806,99.15,4.7,13,
8,374,17,80214,8-67,13,3,1,4,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,90.38,d4991,3.42,0.57,62.66,27.34,100.1,63.18,28.07,100.5,4.71,3.76,13.5,,16.66666667,100.3,4.235,13.5,
8,374,18,80215,8-68,13,3,1,1,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,374,,119.82,d4992,4.91,0.92,62.92,25.92,99.5,64.9,24.79,99.5,4.17,4.16,14.9,,18.73727088,99.5,4.165,14.9,
8,375,1,80216,8-68,13,3,1,2,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,113.09,d4698,5.99,1.15,68,30.63,99.2,68.87,24.69,99.6,4.76,4.86,13.6,,19.19866444,99.4,4.81,13.6,
8,375,2,80217,8-68,13,3,1,3,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,124.99,d4699,6.66,1.27,67.63,26.39,99.1,66.29,24.08,99.9,4.31,4.46,14.7,,19.06906907,99.5,4.385,14.7,
8,375,3,80218,8-68,13,3,1,4,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,125.89,d4700,5.33,0.99,61.74,25.44,99.4,61.6,23.22,99.9,3.98,3.82,15.5,,18.57410882,99.65,3.9,15.5,
8,375,4,80219,8-69,13,3,1,1,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,94.13,d4701,4.26,0.82,64.26,25.62,99.8,63.55,25.35,100,3.76,3.6,15.3,,19.24882629,99.9,3.68,15.3,
8,375,5,80220,8-69,13,3,1,2,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,103.67,d4702,4.54,0.85,62.52,27.09,99,61.85,27.91,99.9,4.05,2.83,15,,18.72246696,99.45,3.44,15,
8,375,6,80221,8-69,13,3,1,3,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,110.38,d4703,5.25,0.98,70.5,30.29,99.6,69.71,28.38,99.7,5.18,4.68,13.4,,18.66666667,99.65,4.93,13.4,
8,375,7,80222,8-70,13,3,1,1,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,88.12,d4704,4.48,0.78,72.83,28.23,99.5,72.28,27.72,99.7,5.88,5.55,12.1,,17.41071429,99.6,5.715,12.1,
8,375,8,80223,8-70,13,3,1,2,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,101.75,d4705,5.22,0.91,72.24,27.13,100.1,72.64,26.18,99.6,5.89,5.99,10.8,,17.43295019,99.85,5.94,10.8,
8,375,9,80224,8-70,13,3,1,3,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,98.13,d4706,5.01,0.88,72.69,31.71,99.9,73.16,29.75,99.8,5.04,4.91,11.2,,17.56487026,99.85,4.975,11.2,
8,375,10,80225,8-71,13,3,1,1,b,2019-10-31,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,109.63,d4707,4.63,0.88,61.61,26.87,99.1,61.07,23.86,99.6,3.6,3.83,15.4,,19.00647948,99.35,3.715,15.4,
8,375,11,80226,8-71,13,3,1,2,b,2019-10-31,,-20,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,122.25,d4708,4.63,0.92,66.47,28.32,98.8,66.38,27.34,99.7,4.09,4.85,15.3,,19.87041037,99.25,4.47,15.3,
8,375,12,80227,8-71,13,3,1,3,bl,2019-10-29,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,115.97,d4709,5.01,0.99,64.49,27.84,99.2,63.55,28.94,99.9,3.95,4.08,15.7,,19.76047904,99.55,4.015,15.7,
8,375,13,80228,8-71,13,3,1,4,b,2019-10-31,,-30,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,116.67,d4710,5.24,1.04,62.83,27,99.2,63.7,25.61,99.5,3.43,4.07,15.6,,19.84732824,99.35,3.75,15.6,
8,375,14,80229,8-71,13,3,1,5,b,2019-10-31,,-30,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,127.96,d4711,5.37,1,68.08,30.13,99.4,69.28,28.02,98.5,5.56,5.61,14.1,,18.62197393,98.95,5.585,14.1,
8,375,15,80230,8-72,9,1,2,1,r,2019-11-02,,-10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,131.66,d4712,5.71,1.07,67.2,28,100.5,67.68,30.46,100.5,5.89,5.88,14,,18.73905429,100.5,5.885,14,
8,375,16,80231,8-72,9,1,2,2,r,2019-11-02,,10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,106.6,d4713,4.43,0.82,67.95,23.18,99,65.74,27.34,99.7,4.42,4.86,14.5,,18.51015801,99.35,4.64,14.5,
8,375,17,80232,8-72,9,1,2,3,r,2019-11-02,,10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,108.04,d4714,4.45,0.85,67.16,27.47,100,67.47,27.18,100,5.77,5.82,14,,19.1011236,100,5.795,14,
8,375,18,80233,8-72,9,1,2,4,r,2019-11-02,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,375,,102.98,d4715,4.75,0.87,66.86,24.04,100,66.61,26.69,100.3,6.05,5.72,14.3,,18.31578947,100.15,5.885,14.3,
8,376,1,80234,8-73,9,1,2,1,g,2019-10-27,,-10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,65.51,d4716,2.9,0.54,63.29,23,101.4,61.72,22.58,101.2,4.51,4.19,14.6,,18.62068966,101.3,4.35,14.6,
8,376,2,80235,8-73,9,1,2,2,bl,2019-10-29,,-10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,104.24,d4717,4.63,0.88,64.9,28.11,99.6,62.92,29.62,100.7,4.13,3.98,15.2,,19.00647948,100.15,4.055,15.2,
8,376,3,80236,8-73,9,1,2,3,bl,2019-10-29,,-10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,114.32,d4718,4.54,0.86,60.93,34.02,100.7,60,28.08,98.7,3.58,3.65,15.6,,18.94273128,99.7,3.615,15.6,
8,376,4,80237,8-73,9,1,2,4,g,2019-10-27,,-10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,98.22,d4719,4.19,0.78,61.38,23.43,99.1,58.67,24.64,99.6,3.97,3.91,15.4,,18.61575179,99.35,3.94,15.4,
8,376,5,80238,8-73,9,1,2,5,bl,2019-10-29,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,128.31,d4720,5.53,1.04,67.95,28.18,99.1,67.72,28.46,100.1,5.17,4.88,14.6,,18.80650995,99.6,5.025,14.6,
8,376,6,80239,8-73,9,1,2,6,bl,2019-10-29,,-10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,129.8,d4721,4.76,0.92,66.83,31.06,99.5,65.4,26.72,99.2,4.27,4.32,15.3,,19.32773109,99.35,4.295,15.3,
8,376,7,80240,8-74,9,1,2,1,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,94.25,d4722,3.93,0.73,64.65,31.67,100.1,62.7,28.98,100.7,3.57,3.3,15.6,,18.57506361,100.4,3.435,15.6,
8,376,8,80241,8-75,9,1,2,1,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,136.29,d4723,5.03,0.97,62.1,26.31,99.2,62.39,26.78,99.7,2.95,2.44,15.3,,19.28429423,99.45,2.695,15.3,
8,376,9,80242,8-75,9,1,2,2,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,117.9,d4724,4.37,0.87,60.1,27.73,99.1,59.91,22.48,99.6,2.6,2.76,16.4,,19.90846682,99.35,2.68,16.4,
8,376,10,80243,8-76,9,1,2,1,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,155.48,d4725,6.22,1.2,65.32,26.29,100.1,66.2,25.59,99.8,4,3.32,15.5,,19.2926045,99.95,3.66,15.5,
8,376,11,80244,8-76,9,1,2,2,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,118.17,d4726,5.42,1.07,68.69,23.97,98.9,66.34,24.78,100.4,5.02,4.68,14.6,,19.74169742,99.65,4.85,14.6,
8,376,12,80245,8-76,9,1,2,3,w,2019-11-06,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,131.81,d4727,5.78,1.12,66.93,27.91,100.5,68.46,25.97,99.9,4.66,4.43,14.6,,19.37716263,100.2,4.545,14.6,
8,376,13,80246,8-76,9,1,2,4,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,107.7,d4728,4.32,0.8,64.23,23.52,100.6,64.85,23.44,100.1,3.46,3.62,15.4,,18.51851852,100.35,3.54,15.4,
8,376,14,80247,8-77,9,1,2,1,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,129.41,d4729,5.89,1.1,69.36,27.58,100.4,69.26,26.05,100.4,5.67,5.34,13.8,,18.67572156,100.4,5.505,13.8,
8,376,15,80248,8-78,8,2,2,1,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,125.62,d4730,5.35,0.88,63.92,27.49,100.1,65.8,27.55,100.2,4.4,4.19,14.9,,16.44859813,100.15,4.295,14.9,
8,376,16,80249,8-78,8,2,2,2,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,111.83,d4731,4.85,0.97,65.62,24.66,99.4,66.59,25.83,99.1,3.83,4.06,15.2,,20,99.25,3.945,15.2,
8,376,17,80250,8-78,8,2,2,3,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,99.98,d4732,4.35,0.84,62.66,26.27,100.6,63.19,25.82,99.8,3.66,3.28,15.5,,19.31034483,100.2,3.47,15.5,
8,376,18,80251,8-78,8,2,2,4,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,122.15,d4733,4.88,0.98,58.51,24.31,99,60.17,23.24,99.3,2.76,2.76,15.7,,20.08196721,99.15,2.76,15.7,
8,377,1,80252,8-79,8,2,2,1,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,121.51,d4912,5.36,1.05,65.27,25.35,99.1,64.71,23.91,99.3,2.71,2.31,15.6,,19.58955224,99.2,2.51,15.6,
8,377,2,80253,8-79,8,2,2,2,w,2019-11-06,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,122.99,d4913,4.81,0.98,61.83,24.74,98.1,65,24.01,99.5,2.29,2.15,16.1,,20.37422037,98.8,2.22,16.1,
8,377,3,80254,8-79,8,2,2,3,y,2019-11-04,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,124.13,d4914,4.71,0.91,63.02,22.31,99.4,63.48,22.65,99.6,2.15,2.17,15.7,,19.32059448,99.5,2.16,15.7,
8,377,4,80255,8-79,8,2,2,4,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,109.05,d4915,5.23,0.99,61.63,20.35,99.5,62.69,23.39,99.2,4.01,3.7,15.1,,18.9292543,99.35,3.855,15.1,
8,377,5,80256,8-80,8,2,2,1,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,86.44,d4916,5.03,0.92,71.26,31.38,101.5,72.85,26.96,100.6,5.72,5.24,12.2,,18.29025845,101.05,5.48,12.2,
8,377,6,80257,8-80,8,2,2,2,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,93.09,d4917,5.02,0.92,71.26,28.1,99.9,72.34,26.66,100.3,6.28,5.33,12,,18.32669323,100.1,5.805,12,
8,377,7,80258,8-80,8,2,2,3,w,2019-11-06,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,103.1,d4918,4.76,0.89,68.48,26.28,99.9,69.71,25.81,99.3,5.24,4.77,14.8,,18.69747899,99.6,5.005,14.8,
8,377,8,80259,8-81,8,2,2,1,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,120.11,d4919,5.1,0.99,67.49,25.16,99.9,67.63,26.61,98.7,4.27,5.09,14.7,,19.41176471,99.3,4.68,14.7,
8,377,9,80260,8-81,8,2,2,2,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,128.94,d2665,5.49,1.05,67.86,26.36,99.4,67.91,25.01,99.5,4.14,4.21,15.1,,19.12568306,99.45,4.175,15.1,
8,377,10,80261,8-81,8,2,2,3,r,2019-11-02,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,131.02,d2666,5.35,1.03,62.28,25.53,97.7,62.87,23.65,99.5,2.93,3.39,15.6,,19.25233645,98.6,3.16,15.6,
8,377,11,80262,8-81,8,2,2,4,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,114.53,d2667,5.02,0.88,59.52,26.77,98.8,60.03,25.47,98.8,3.18,2.46,15.1,,17.52988048,98.8,2.82,15.1,
8,377,12,80263,8-82,8,2,2,1,p,2019-11-08,,10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,105.4,d2668,5.43,1.02,69.2,26.34,99.9,67.53,22.59,99.4,5.4,4.55,13.7,,18.78453039,99.65,4.975,13.7,
8,377,13,80264,8-83,8,2,2,1,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,122.8,d2669,5.5,1.02,71.96,29.31,99.7,71.87,26.37,99.5,6.34,5.97,12.6,,18.54545455,99.6,6.155,12.6,
8,377,14,80265,8-83,8,2,2,2,y,2019-11-04,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,115.78,d2670,5.23,0.97,70.03,26.38,99.3,68.14,28.61,100.9,5.77,5.44,13.4,,18.54684512,100.1,5.605,13.4,
8,377,15,80266,8-83,8,2,2,3,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,118.76,d2671,5.73,1.06,72.5,32.63,100.5,74.1,24.5,98.2,6.44,6.18,11.7,,18.4991274,99.35,6.31,11.7,
8,377,16,80267,8-83,8,2,2,4,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,118.75,d2672,5.76,1.08,68.43,25.48,98.6,68.78,22.76,99.8,5.48,5.24,14.4,,18.75,99.2,5.36,14.4,
8,377,17,80268,8-83,8,2,2,5,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,126.57,d2673,6,1.05,70.68,30.16,100.2,69.95,28.85,100.2,5.38,5.8,12.9,,17.5,100.2,5.59,12.9,
8,377,18,80269,8-83,8,2,2,6,y,2019-11-04,,-30,Withered pedicle - a lot of dieback,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,104.98,d2674,4.99,0.76,64.98,35.26,101.6,65.95,30.45,99.5,5.29,5.11,12.6,,15.23046092,100.55,5.2,12.6,
8,378,1,80270,8-84,8,2,2,1,w,2019-11-06,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,134.53,d4752,5.51,1.03,67.2,28.39,100,66.99,24.11,100.1,5.11,4.84,13.7,,18.69328494,100.05,4.975,13.7,"DISTORTED FRUIT SHAPE, REFER PHOTO"
8,378,2,80271,8-85,8,2,2,1,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,128.8,d4753,6.03,1.17,71.65,26.48,100.3,72.49,25.42,100.4,6.36,5.35,11.9,,19.40298507,100.35,5.855,11.9,
8,378,3,80272,8-85,8,2,2,2,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,127.82,d4754,6.33,1.23,70.36,27.45,99.5,69.43,29.59,101.7,5.83,5.69,13.1,,19.43127962,100.6,5.76,13.1,
8,378,4,80273,8-85,8,2,2,3,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,166.89,d4755,8.12,1.52,69.99,29.25,100,72.13,28.36,98.8,6.13,5.77,12,,18.71921182,99.4,5.95,12,
8,378,5,80274,8-85,8,2,2,4,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,151.8,d4756,6.69,1.29,68.53,26.65,99.5,67.11,25.58,100.2,5.76,4.97,14.4,,19.28251121,99.85,5.365,14.4,
8,378,6,80275,8-85,8,2,2,5,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,115.07,d4757,5.22,1,68.52,27.68,99.2,68.54,26.54,99.9,5.15,4.76,15.2,,19.15708812,99.55,4.955,15.2,
8,378,7,80276,8-85,8,2,2,6,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,102.9,d4758,5.26,0.96,68.12,29.82,100.2,66.13,27.97,99.9,4.47,4.64,13.8,,18.25095057,100.05,4.555,13.8,
8,378,8,80277,8-86,7,3,2,1,p,2019-11-08,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,83.51,d4759,4.31,0.9,70.34,28.35,100.2,70.11,25.52,99.3,5.48,5.1,13.4,,20.88167053,99.75,5.29,13.4,
8,378,9,80278,8-86,7,3,2,2,w,2019-11-06,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,114.82,d4760,5.44,1.01,66.48,22.52,98.5,65.24,22.27,100.3,4.88,4.87,14.2,,18.56617647,99.4,4.875,14.2,
8,378,10,80279,8-86,7,3,2,3,p,2019-11-08,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,87.39,d4761,3.85,0.65,61.62,26.13,99.6,61.23,24.99,99.1,3.29,2.57,13.4,,16.88311688,99.35,2.93,13.4,
8,378,11,80280,8-86,7,3,2,4,p,2019-11-08,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,81.99,d4762,4.73,0.86,68.22,27.35,100.6,68.63,28.13,99,5.64,5.14,13.4,,18.18181818,99.8,5.39,13.4,
8,378,12,80281,8-87,7,3,2,1,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,123.87,d4763,5.83,1.19,67.17,26.14,99.3,67.39,27.54,99.7,5.76,5.14,14.3,,20.41166381,99.5,5.45,14.3,
8,378,13,80282,8-87,7,3,2,2,y,2019-11-04,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,140.25,d4764,6.42,1.23,67.25,27.32,98.5,68.18,27.27,99.5,5.67,5.3,13.7,,19.1588785,99,5.485,13.7,
8,378,14,80283,8-87,7,3,2,3,y,2019-11-04,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,184.23,d4765,7.11,1.38,66.7,28.55,98.3,69.14,28.96,100.1,5.85,5.25,14.2,,19.4092827,99.2,5.55,14.2,
